time,low,high,open,close,volumefrom,volumeto
1494882000,2141000,2180000,2141500,2179000,367.46,793694092.24
1494885600,2170500,2208000,2179000,2205000,318.29,696394105.87
1494889200,2178500,2220000,2205000,2187500,509.34,1121803617.19
1494892800,2170000,2195000,2187500,2175000,519.94,1133273548.63
1494896400,2160000,2196000,2175000,2184000,324.54,708095122.06
1494900000,2135000,2196000,2184000,2153000,532.21,1157349642.61
1494903600,2119500,2158500,2153000,2132000,599.75,1282062531.19
1494907200,2126000,2180000,2132000,2165000,703.49,1517808318.51
1494910800,2130000,2165000,2165000,2142500,463.05,993937708.45
1494914400,2137500,2170000,2142500,2138000,431.21,926618348.19
1494918000,2135000,2159500,2138000,2152000,440.44,945473281.1
1494921600,2149000,2169500,2152000,2167000,307.55,663538303.83
1494925200,2154000,2174000,2167000,2163500,376.61,815737147.56
1494928800,2149500,2171000,2163500,2162000,702.27,1518861811.22
1494932400,2135500,2166500,2162000,2148500,286.15,616246636.77
1494936000,2140000,2158000,2148500,2150500,273.46,587309794.71
1494939600,2144500,2190000,2150500,2184500,615.77,1335050948.21
1494943200,2180000,2213000,2184500,2209500,624.86,1372871233.88
1494946800,2192500,2231000,2209500,2214500,435.15,963949150.37
1494950400,2185500,2225000,2214500,2186000,176.45,388239344.25
1494954000,2186000,2225000,2186000,2213500,193.02,424508761.5
1494957600,2200000,2220500,2213500,2213000,49.85,110284310.4
1494961200,2187000,2235000,2213000,2235000,94.64,209864249.6
1494964800,2215000,2250000,2235000,2239500,229.45,512992098.38
1494968400,2221500,2240000,2239500,2226000,146.87,328017064.95
1494972000,2223500,2239000,2226000,2232000,122.15,272291160.47
1494975600,2229000,2275000,2232000,2273500,425.35,957001332.12
1494979200,2218000,2280000,2273500,2263000,455.06,1022719066.38
1494982800,2238000,2279000,2263000,2238000,517.03,1167259412.5
1494986400,2232500,2265000,2238000,2245500,322,721479893.68
1494990000,2241000,2280000,2245500,2263000,367.83,831750402.36
1494993600,2263000,2286500,2263000,2275500,278.58,634713257.04
1494997200,2270500,2281500,2275500,2280500,211.71,482157684.4
1495000800,2276500,2330000,2280500,2323500,544.4,1256470328.12
1495004400,2317000,2360000,2323500,2334500,611.77,1432779804.96
1495008000,2321000,2341500,2334500,2334000,261.16,609446599.02
1495011600,2310500,2340000,2334000,2321000,411.43,957106899.27
1495015200,2265000,2321000,2321000,2288500,282.18,651120411.16
1495018800,2265000,2300000,2288500,2281000,173.13,394985811.39
1495022400,2263000,2306500,2281000,2283500,362.81,830544076.72
1495026000,2261000,2300000,2283500,2268000,535.19,1217413829.35
1495029600,2255000,2281000,2268000,2276000,492.34,1117791592.07
1495033200,2266000,2290000,2276000,2267500,325.58,739889904.69
1495036800,2257000,2287000,2267500,2272500,303.05,687301435.05
1495040400,2267000,2334000,2272500,2297000,505.83,1164534169.33
1495044000,2274500,2345000,2297000,2274500,248.8,575953495.95
1495047600,2272000,2277000,2274500,2272000,39.77,90430346.92
1495051200,2261000,2274500,2272000,2261000,125.3,284091479.31
1495054800,2250000,2269000,2261000,2269000,234.54,529622218.18
1495058400,2255000,2269500,2269000,2269500,219.79,497504608.04
1495062000,2261000,2300000,2269500,2279500,193.64,439579501.85
1495065600,2265500,2300000,2279500,2268500,291.31,665523770.19
1495069200,2268500,2299500,2268500,2286000,227.09,518745309.83
1495072800,2268000,2298000,2286000,2281000,370.51,845510876.61
1495076400,2278500,2316000,2281000,2307500,650.24,1493834112.25
1495080000,2265000,2309000,2307500,2283500,349.35,798018505.57
1495083600,2268000,2290000,2283500,2277500,219.77,501156400.42
1495087200,2261000,2288500,2277500,2266500,387.9,881636748.76
1495090800,2260000,2278500,2266500,2276000,204.8,464164285.2
1495094400,2259000,2276000,2276000,2271000,260.65,590661543.18
1495098000,2250000,2287000,2271000,2268500,386.63,876936613.98
1495101600,2250000,2272500,2268500,2256000,314.52,710590972.83
1495105200,2250500,2271000,2256000,2265500,237.5,536928838.21
1495108800,2252000,2271000,2265500,2255500,342.81,775193879.48
1495112400,2255500,2299500,2255500,2289500,462.58,1053637025.34
1495116000,2266500,2300000,2289500,2289500,683.96,1564458917.65
1495119600,2273000,2299500,2289500,2289500,427.57,978865023.7
1495123200,2262000,2290000,2289500,2280500,347.99,791614378.87
1495126800,2262000,2296000,2280500,2269500,204.4,466022929.96
1495130400,2262000,2289500,2269500,2264500,55.51,125949509.11
1495134000,2262000,2279000,2264500,2264000,63.09,142937497.52
1495137600,2263500,2296000,2264000,2292500,175.38,400181215.42
1495141200,2285500,2299500,2292500,2298000,313.11,718401363.15
1495144800,2290000,2299500,2298000,2299000,225.77,518617344.13
1495148400,2290000,2301000,2299000,2300000,269.23,618292928.34
1495152000,2295500,2349500,2300000,2346000,474.05,1101919486.7
1495155600,2315000,2348000,2346000,2322000,603.64,1407916443.4
1495159200,2307500,2334000,2322000,2308500,633.81,1472827672.66
1495162800,2308500,2319500,2308500,2315000,236.19,546796432.72
1495166400,2311500,2328000,2315000,2311500,494.77,1146651151.24
1495170000,2311500,2325500,2311500,2317000,251.03,581657985.7
1495173600,2317000,2326000,2317000,2322000,193.68,449588500.86
1495177200,2320000,2328500,2322000,2322500,343.16,797000343.14
1495180800,2320000,2350000,2322500,2339500,536.79,1253094554.71
1495184400,2326500,2347500,2339500,2347500,344.65,806651063.6
1495188000,2342000,2357000,2347500,2357000,364.99,858128152.79
1495191600,2351000,2380000,2357000,2359500,452.09,1069710676.46
1495195200,2355000,2378000,2359500,2377000,329.99,781758036.57
1495198800,2370000,2380000,2377000,2379000,249.59,593379554.84
1495202400,2371000,2383000,2379000,2374500,349.85,832091785.19
1495206000,2361000,2377000,2374500,2369500,315.45,747208005.51
1495209600,2355000,2380000,2369500,2362500,392.11,929416407.65
1495213200,2357000,2382000,2362500,2367500,222.94,528310146.08
1495216800,2364000,2374500,2367500,2367000,69.35,164365108.26
1495220400,2367000,2378500,2367000,2378000,56.76,134704788.43
1495224000,2374000,2379500,2378000,2378500,99.05,235400735.82
1495227600,2377000,2397000,2378500,2396500,246.24,587165566.6
1495231200,2392500,2450000,2396500,2445500,654.43,1584147723.48
1495234800,2428000,2452500,2445500,2450000,291.98,713451914.78
1495238400,2449500,2499500,2450000,2499500,422.36,1045765911.4
1495242000,2497500,2550000,2499500,2548500,650.19,1641094711.82
1495245600,2520000,2588500,2548500,2535000,668.07,1703991356.97
1495249200,2439500,2539000,2535000,2478000,518.23,1287898469.5
1495252800,2450000,2485000,2478000,2460500,405.05,996965062.45
1495256400,2455500,2497000,2460500,2497000,371.22,919510941.39
1495260000,2471500,2499000,2497000,2472500,328.58,816889403.25
1495263600,2465000,2487000,2472500,2487000,303.93,751793084.89
1495267200,2460000,2487000,2487000,2478000,297.35,735984903.64
1495270800,2350000,2480000,2478000,2468000,749.39,1833699276.55
1495274400,2453500,2470000,2468000,2461000,402.1,990025067.21
1495278000,2439000,2467500,2461000,2449500,475.34,1166835338.1
1495281600,2447500,2464500,2449500,2458500,159.13,391233771.63
1495285200,2458500,2470000,2458500,2468500,143.95,354996980.07
1495288800,2463500,2476000,2468500,2474500,232.8,575039385.12
1495292400,2468500,2494000,2474500,2490000,292.25,725684622.7
1495296000,2477000,2495000,2490000,2495000,113.57,282310819.52
1495299600,2491500,2502000,2495000,2502000,169.13,422442159.56
1495303200,2499000,2525000,2502000,2525000,87.04,219190176.44
1495306800,2478000,2529500,2525000,2521000,91.54,229492413.13
1495310400,2494000,2537000,2521000,2535500,94.37,238500605.95
1495314000,2500000,2535500,2535500,2530000,267.29,673335848.63
1495317600,2500000,2536000,2530000,2536000,221.71,559201108.46
1495321200,2528000,2580000,2536000,2571000,537.68,1370791686.95
1495324800,2571000,2647000,2571000,2643000,454.2,1180882095.26
1495328400,2563000,2644500,2643000,2591000,594.96,1546446532.29
1495332000,2559500,2592500,2591000,2579000,245.26,630782431.31
1495335600,2569500,2600000,2579000,2583000,225.7,583802292.05
1495339200,2570000,2588500,2583000,2571500,387.83,999504334.89
1495342800,2557000,2581500,2571500,2578500,347.67,893336377.3
1495346400,2570500,2580500,2578500,2574000,175.24,451425006.62
1495350000,2574000,2586000,2574000,2583000,281.95,727621008.54
1495353600,2573500,2593500,2583000,2587000,383.51,990151775.37
1495357200,2585500,2635000,2587000,2627000,453.7,1183850818.07
1495360800,2599500,2638000,2627000,2615000,376.41,986618075.45
1495364400,2601000,2625500,2615000,2607500,242.77,633862818.32
1495368000,2600000,2612000,2607500,2600000,297.49,775280915.58
1495371600,2575000,2619500,2600000,2619000,439.67,1139534259
1495375200,2611000,2622500,2619000,2611000,200.19,524061257.95
1495378800,2593500,2621500,2611000,2619500,246.91,644715368.54
1495382400,2612000,2630000,2619500,2629000,142.66,374049636.84
1495386000,2629000,2650000,2629000,2644500,201.75,532924252.76
1495389600,2631000,2648000,2644500,2641000,95.93,253183568.67
1495393200,2636000,2650000,2641000,2637500,108.75,287485852.53
1495396800,2637500,2680000,2637500,2678000,198.08,527118344.46
1495400400,2649500,2680500,2678000,2657000,265.48,707530188.07
1495404000,2657000,2678000,2657000,2677500,221.19,590734064.77
1495407600,2677500,2700000,2677500,2696500,434.61,1166744772.97
1495411200,2691500,2719500,2696500,2710500,393.61,1062352101.77
1495414800,2710500,2949000,2710500,2850000,993.93,2809734633.48
1495418400,2825500,2899000,2850000,2870000,674.12,1929538811.4
1495422000,2823000,2875000,2870000,2853500,439.08,1253217762.98
1495425600,2846500,2900500,2853500,2886500,457.19,1320322459.3
1495429200,2868000,2980000,2886500,2980000,449.75,1310229708.51
1495432800,2897000,3010000,2980000,3010000,735.84,2180390189.91
1495436400,2990000,3290000,3010000,3200000,1041.9,3236275230.76
1495440000,3000000,3249000,3200000,3000000,377.33,1172315375.97
1495443600,2910000,3050000,3000000,2910000,166.39,496816717.78
1495447200,2905000,3019500,2910000,2981000,193.27,575383783.84
1495450800,2950000,2999000,2981000,2970500,581.09,1730311855.23
1495454400,2970500,3128500,2970500,3090000,503.64,1537467357.41
1495458000,3050000,3100000,3090000,3080000,396.06,1218578331.87
1495461600,3070500,3190000,3080000,3104000,495.99,1549241032.69
1495465200,3080000,3189000,3104000,3141000,455.58,1424645073.55
1495468800,3141000,3200000,3141000,3180500,497.42,1584235775.32
1495472400,3169000,3198500,3180500,3176500,149.17,474298105.29
1495476000,3161500,3190000,3176500,3163500,88.04,279761659.91
1495479600,3122500,3185000,3163500,3122500,185.67,587802397.7
1495483200,3090000,3167500,3122500,3122500,304.45,953060152.05
1495486800,3092500,3155500,3122500,3138000,300.31,939901709.33
1495490400,3045000,3164500,3138000,3045500,356.95,1110744458.85
1495494000,2930000,3115500,3045500,3108500,537.26,1631248145.94
1495497600,3100000,3195000,3108500,3194000,410.58,1291325607.71
1495501200,3171000,3300000,3194000,3270000,807.37,2603870086.42
1495504800,3170000,3318000,3270000,3194500,861.26,2779440354.41
1495508400,3161500,3196000,3194500,3181000,311.14,988810011.02
1495512000,3181000,3247000,3181000,3229500,500.98,1609851956.17
1495515600,3220000,3280000,3229500,3222000,629.65,2041881276.89
1495519200,3200000,3247000,3222000,3209500,490.63,1581557120.9
1495522800,3198500,3210000,3209500,3198500,584.27,1871583496.76
1495526400,3146500,3200500,3198500,3153000,564.76,1791997584.23
1495530000,3145000,3199500,3153000,3150000,515.79,1629581210.86
1495533600,3126500,3158500,3150000,3132500,453.88,1427594291.51
1495537200,3106500,3170000,3132500,3158000,362.28,1136475443
1495540800,3158000,3195000,3158000,3164000,438.3,1389148797.99
1495544400,3090000,3164000,3164000,3117000,588.11,1837044883.29
1495548000,3100000,3165000,3117000,3157000,433.53,1359334338.33
1495551600,3140000,3181500,3157000,3160000,261.86,827871586.53
1495555200,3117500,3164500,3160000,3128000,270.97,851579156.34
1495558800,3115000,3147000,3128000,3120500,179.78,562636492.28
1495562400,3100000,3147000,3120500,3123000,330.25,1029232294.76
1495566000,3095000,3198500,3123000,3198000,219.57,690267682.56
1495569600,3131500,3198000,3198000,3138500,167.03,527222904.3
1495573200,3136500,3190000,3138500,3185000,195.31,620110715.23
1495576800,3170500,3200000,3185000,3199000,282.7,902356607.14
1495580400,3194000,3238500,3199000,3226000,433.77,1393417579.85
1495584000,3222500,3279500,3226000,3273500,507.17,1648565080.67
1495587600,3273500,3318000,3273500,3312000,772.08,2546562836.51
1495591200,3280000,3320000,3312000,3320000,649.59,2145577396.83
1495594800,3309000,3342000,3320000,3324000,441.15,1466755796.33
1495598400,3301000,3339000,3324000,3326500,365.95,1216636693.22
1495602000,3300000,3338500,3326500,3305000,377.38,1251614102.08
1495605600,3305000,3322000,3305000,3315000,262.46,870320613.62
1495609200,3281500,3318000,3315000,3291500,551.52,1820600183.67
1495612800,3281000,3314000,3291500,3299500,320.26,1056229402.83
1495616400,3282000,3313000,3299500,3307500,412.33,1357650186.35
1495620000,3300000,3345000,3307500,3345000,412.11,1370244682.66
1495623600,3330000,3430000,3345000,3419500,707.39,2375889862.93
1495627200,3416500,3556000,3419500,3555500,761.55,2640456065
1495630800,3530000,3585500,3555500,3539500,568.34,2030067010.09
1495634400,3435500,3550000,3539500,3518000,639.25,2232595702.71
1495638000,3518000,3880000,3518000,3879500,691.86,2530559831.41
1495641600,3582000,3999500,3879500,3819000,895.19,3383471956.87
1495645200,3798500,3890000,3819000,3847500,466.47,1798679411.32
1495648800,3600000,3847500,3847500,3799500,490.44,1822794377.59
1495652400,3750000,3899500,3799500,3880500,249.91,961206124.05
1495656000,3813000,3987000,3880500,3965000,476.83,1865492009.87
1495659600,3941500,4297000,3965000,4250000,646.28,2638702984.04
1495663200,3749000,4297000,4250000,3920500,966.04,3849374632.48
1495666800,3882000,4030000,3920500,4005000,509.69,2011791100.86
1495670400,3999500,4080000,4005000,4028000,193.69,779966687.45
1495674000,3999500,4250000,4028000,4200000,187.18,770191128.69
1495677600,4198000,4399500,4200000,4399500,309.24,1336408363.48
1495681200,4380000,4690000,4399500,4679500,478.72,2138076305.33
1495684800,4300000,4700000,4679500,4371000,525.66,2383863369.18
1495688400,3966000,4420000,4371000,4399500,335.35,1372646159.56
1495692000,4257000,4420000,4399500,4307500,474.07,2065744658
1495695600,4214500,4388000,4307500,4250000,542.89,2345320840.56
1495699200,4228500,4380000,4250000,4379000,421.19,1812021581.83
1495702800,4100000,4397500,4379000,4382500,551.28,2379956171.03
1495706400,4307500,4469500,4382500,4439500,318,1399883539.13
1495710000,4397000,4500000,4439500,4470000,578.57,2576667859.25
1495713600,4469500,4595000,4470000,4595000,566.62,2559563631.51
1495717200,4523000,4699000,4595000,4681000,640.37,2953511497.76
1495720800,4650000,4800000,4681000,4759000,601.53,2856318932.6
1495724400,4500000,4766500,4759000,4600000,599.07,2778255333.55
1495728000,4050000,4608500,4600000,4407000,731.67,3206788559.52
1495731600,4040000,4500000,4407000,4355000,615.47,2612466839.53
1495735200,4211000,4383500,4355000,4350000,234.63,1010748883.72
1495738800,4176000,4370000,4350000,4181000,176.14,747147593.86
1495742400,4163500,4383500,4181000,4383000,284.22,1222915739.42
1495746000,4361000,4599500,4383000,4468500,457.72,2050215517.15
1495749600,4225000,4469500,4468500,4300000,493.91,2130710747.75
1495753200,3310000,4300000,4300000,3999500,1149.54,4395485321.28
1495756800,3771000,4050000,3999500,3814000,681.74,2691065971.08
1495760400,3810000,4142000,3814000,3900500,786.91,3108559328.46
1495764000,3850000,3990000,3900500,3926000,537.16,2092373912.1
1495767600,3599500,3926000,3926000,3684500,644.23,2431866000.29
1495771200,3600000,3700000,3684500,3610500,586.3,2131741123.32
1495774800,3500000,3647500,3610500,3516000,837.04,2993008401.45
1495778400,3240000,3800000,3516000,3650000,1386.94,4798967739.48
1495782000,3451000,3698000,3650000,3698000,443.47,1573671122.58
1495785600,3629500,3949500,3698000,3819000,713.76,2723714768.55
1495789200,3750000,3939000,3819000,3756500,557.14,2150105039.76
1495792800,3700000,3810000,3756500,3740500,368.89,1384768870.82
1495796400,3642500,3753000,3740500,3671000,449.68,1652863658.85
1495800000,3640000,3734500,3671000,3696500,440.33,1620816454.06
1495803600,3500000,3765000,3696500,3519500,608.62,2227538696.51
1495807200,3502000,3666500,3519500,3514000,557.55,1982294311.14
1495810800,3470000,3637500,3514000,3471000,266.44,938629142.51
1495814400,3421000,3577500,3471000,3422000,203.28,704786044.86
1495818000,3301000,3499000,3422000,3320000,295,994172443.5
1495821600,3270000,3365000,3320000,3297500,370.8,1226465932.56
1495825200,3100000,3510000,3297500,3450000,559.22,1817087679.27
1495828800,3121500,3490000,3450000,3260000,313.2,1025707508.64
1495832400,3100000,3279500,3260000,3180000,467.56,1482844211.91
1495836000,2900000,3345500,3180000,3048500,1213.04,3694601626.69
1495839600,3047500,3395000,3048500,3257500,639.51,2071937892.32
